Area Code,Day Mins,Phone,State,Prob,CustServ Calls,Eve Mins,Intl Mins
408,288.1,416-7452,FL,1.583729338e-10,0,137.9,0
408,228.6,410-7108,FL,1.583729338e-10,3,248.5,9
408,207.9,415-6601,FL,1.583729338e-10,1,233.5,13.5
408,199.2,397-9333,FL,1.583729338e-10,1,214.7,11.8
408,165.9,385-2488,FL,1.583729338e-10,4,216.5,14.1
408,155.3,336-2090,FL,1.583729338e-10,0,265.7,12.4
408,146.4,418-8850,FL,1.583729338e-10,1,176.6,7.8
408,116.2,347-2951,FL,1.583729338e-10,3,229.7,10.1
408,55.6,417-5034,FL,1.583729338e-10,2,288.7,12.1
415,267.4,355-4992,FL,1.583729338e-10,1,204.2,5.9
415,266.6,416-1676,FL,1.000000000,1,264.8,5.9
415,242.5,398-6703,FL,1.583729338e-10,4,162.3,7.8
415,207.3,415-6110,FL,1.583729338e-10,1,137.3,5.9
415,207.1,384-1135,FL,1.583729338e-10,1,200.1,12.4
415,202.3,415-2285,FL,1.583729338e-10,1,69.2,6.7
415,197.4,407-7507,FL,1.583729338e-10,3,123.4,12.3
415,193.4,394-6577,FL,1.583729338e-10,5,240.6,11.4
415,181.8,378-9506,FL,1.583729338e-10,2,198.6,9.3
415,181.4,343-4772,FL,1.583729338e-10,3,167.7,11.3
415,176,360-7076,FL,1.583729338e-10,1,277.9,14.7
415,162.8,343-9946,FL,1.583729338e-10,1,290.3,7.2
415,158.7,380-6413,FL,1.583729338e-10,1,198.4,10.5
415,156.1,390-7328,FL,1.583729338e-10,2,180.3,11.1
415,155.1,396-5800,FL,1.583729338e-10,0,239.7,10.6
415,153.5,348-3444,FL,1.583729338e-10,0,219.1,11.4
415,151.4,328-6770,FL,1.583729338e-10,0,186.4,10.9
415,113.9,340-5460,FL,1.583729338e-10,1,145.3,11.8
415,109.2,345-7117,FL,1.583729338e-10,2,153.1,9.8
415,76.4,381-5047,FL,1.583729338e-10,3,115.6,9.4
510,278.5,384-5004,FL,1.000000000,1,240.7,11.6
510,226.7,366-6345,FL,1.000000000,2,228.1,17.6
510,226.2,334-9505,FL,1.000000000,3,181.6,10.5
510,210.7,365-1688,FL,1.583729338e-10,3,238.7,9.2
510,203.1,379-5592,FL,1.583729338e-10,3,210.1,12
510,201.7,392-8318,FL,1.583729338e-10,0,169.4,6
510,192.1,338-8478,FL,1.583729338e-10,3,312.9,7.9
510,159.6,389-6955,FL,1.583729338e-10,0,276.8,8.8
510,148.2,394-7710,FL,1.583729338e-10,2,159.6,8.6
510,142.1,351-4616,FL,1.583729338e-10,1,183.4,9.6
510,130.5,364-7644,FL,1.000000000,4,208.4,11
510,130.2,334-7443,FL,1.583729338e-10,3,290.9,14
510,118.5,394-8504,FL,1.583729338e-10,2,213.9,13.4
510,107,420-7823,FL,1.000000000,4,105.7,12.8
510,93.5,387-9855,FL,1.583729338e-10,0,183.4,9.9
510,92.6,343-3340,FL,1.583729338e-10,3,177.6,14.4
510,47.7,367-1681,FL,1.000000000,0,264.4,13.2
408,239.2,359-5160,GA,1.583729338e-10,1,235.5,9.5
408,234.5,410-3782,GA,1.583729338e-10,2,195.2,11.4
408,227.4,336-3488,GA,1.583729338e-10,2,176,6.3
408,222.1,355-2634,GA,1.000000000,0,160.6,13.6
408,214.3,377-1218,GA,1.583729338e-10,1,289.8,10.6
408,203.6,361-4910,GA,1.583729338e-10,0,161.7,8.4
408,169.9,388-8797,GA,1.583729338e-10,1,138.3,8.5
408,165.4,389-9120,GA,1.583729338e-10,2,115.7,12.8
408,157.6,385-6952,GA,1.583729338e-10,1,198.3,9.1
408,126.3,372-9976,GA,1.583729338e-10,3,166.8,9.4
408,124.1,356-1952,GA,1.583729338e-10,3,192.8,6.4
408,98.2,409-6753,GA,1.583729338e-10,2,186.7,9.3
415,287.4,328-5188,GA,1.000000000,1,259.6,10
415,258.4,391-7166,GA,1.583729338e-10,4,126.8,9.7
415,249.5,411-1530,GA,1.583729338e-10,1,259.7,9.8
415,236.1,380-6342,GA,1.583729338e-10,2,289.2,9.1
415,220,362-1407,GA,1.583729338e-10,3,217.3,14.7
415,213,343-6940,GA,1.000000000,1,176.6,9.1
415,200.1,383-8695,GA,1.583729338e-10,0,188.9,15.5
415,197.1,366-3944,GA,1.583729338e-10,2,259.4,14.6
415,193.3,368-5437,GA,1.000000000,5,128.3,11.6
415,181.8,349-1943,GA,1.583729338e-10,2,228.1,9.2
415,179.5,371-2155,GA,1.583729338e-10,0,191.9,12
415,174.3,335-8836,GA,1.583729338e-10,0,171.3,8.3
415,164.6,341-8412,GA,1.583729338e-10,1,262.8,15.2
415,163.4,400-7509,GA,1.583729338e-10,7,249.3,9.8
415,127.1,417-1477,GA,1.583729338e-10,1,172.1,12.1
415,121,381-9196,GA,1.583729338e-10,2,270.4,7.7
415,117.3,333-7637,GA,1.583729338e-10,1,201.1,12.2
415,113.2,390-3401,GA,1.583729338e-10,3,189.3,14.1
510,288.1,419-8987,GA,1.000000000,3,258,10.2
510,243.1,328-5050,GA,1.583729338e-10,2,231.4,7.8
510,230.5,328-9315,GA,1.583729338e-10,5,265.8,10.6
510,216.9,412-7791,GA,1.583729338e-10,3,211,11.4
510,208,375-8304,GA,1.583729338e-10,0,198.9,8.6
510,194.5,385-2683,GA,1.583729338e-10,2,186.3,12.7
510,189.8,366-5699,GA,1.583729338e-10,1,163.3,7.5
510,149.9,347-1914,GA,1.583729338e-10,2,256.1,13.3
510,140,411-5677,GA,1.000000000,4,196.4,9.7
510,124.1,410-9961,GA,1.583729338e-10,3,202.6,6.7
510,115.4,351-2589,GA,1.583729338e-10,3,178.7,6
510,72.7,403-6850,GA,1.583729338e-10,1,208.6,9.9
510,71.2,376-1641,GA,1.583729338e-10,0,304.4,8.6
408,242.4,370-9000,HI,1.583729338e-10,1,152.9,11.8
408,197.9,398-3004,HI,1.583729338e-10,0,165.6,10.1
408,187.3,388-1250,HI,1.583729338e-10,1,239.7,15.1
408,181.4,377-9473,HI,1.583729338e-10,1,253.8,11.6
408,151.4,360-2690,HI,1.583729338e-10,1,152.4,0
408,150.9,380-1096,HI,1.583729338e-10,1,268.6,14.7
408,139,355-2872,HI,1.583729338e-10,4,250.7,6.1
408,135.7,413-9328,HI,1.000000000,7,208.4,8.8
408,110.3,381-8593,HI,1.583729338e-10,2,182.4,11
408,102.3,416-8827,HI,1.583729338e-10,3,135.2,15.7
415,291.6,385-4766,HI,1.000000000,2,221.1,14
415,281.3,401-7359,HI,1.000000000,0,301.5,8.7
415,276.2,333-7961,HI,1.583729338e-10,3,165.8,2.2
415,253.2,400-5511,HI,1.583729338e-10,4,237.9,9.7
415,253.2,379-8526,HI,1.583729338e-10,2,201,9.7
415,241.9,343-2077,HI,1.583729338e-10,1,145.2,6.6
415,235.8,362-5889,HI,1.583729338e-10,0,157.2,12
415,235.6,329-8788,HI,1.583729338e-10,0,115.9,16.2
415,214,370-1465,HI,1.583729338e-10,1,192.4,7.9
415,211.7,346-8362,HI,1.583729338e-10,1,139.2,11.1
415,211.1,383-6489,HI,1.583729338e-10,4,176.7,14.7
415,197.3,339-8132,HI,1.583729338e-10,1,305.8,6.7
415,194.2,414-6638,HI,1.583729338e-10,2,173.4,5.5
415,190.9,333-4492,HI,1.583729338e-10,1,161.4,8.4
415,174,406-8324,HI,1.583729338e-10,1,205.3,6.7
415,156.2,398-4431,HI,1.583729338e-10,1,90,7.3
415,154.6,405-3335,HI,1.583729338e-10,1,245.6,9.1
415,147.9,352-8508,HI,1.583729338e-10,2,209.3,8.8
415,145,336-6128,HI,1.583729338e-10,2,194.5,14.2
415,133.4,418-6752,HI,1.583729338e-10,1,121,5.9
415,124.6,367-2598,HI,1.583729338e-10,1,146.4,10.5
415,124.2,349-7291,HI,1.583729338e-10,2,123.9,13.1
415,121.1,408-1242,HI,1.583729338e-10,3,260.2,8.3
415,114.1,390-5316,HI,1.583729338e-10,2,161.5,13
415,62.9,346-2530,HI,1.583729338e-10,1,231,8.5
415,41.9,334-5263,HI,1.583729338e-10,1,211,11.4
510,218.9,416-3915,HI,1.583729338e-10,0,208,11.1
510,189.8,361-9195,HI,1.583729338e-10,0,173.7,10.3
510,189.3,390-2433,HI,1.583729338e-10,0,155.9,7.4
510,166.6,393-8736,HI,1.583729338e-10,7,218.8,8.2
510,125.4,364-8128,HI,1.583729338e-10,2,261.5,11.4
510,119.3,410-7789,HI,1.583729338e-10,1,215.1,11.1
510,93.8,342-5906,HI,1.583729338e-10,1,150,10.7
408,210.9,378-9478,IA,1.583729338e-10,4,329.3,9.4
408,208,331-2144,IA,1.583729338e-10,1,185,8.1
408,193.8,395-5285,IA,1.583729338e-10,1,221.4,10.6
408,191.9,413-4957,IA,1.583729338e-10,3,269.8,7.8
408,186.2,403-6419,IA,1.583729338e-10,2,189.6,9.6
408,158.8,335-8146,IA,1.583729338e-10,1,264.8,7.6
408,126.3,390-3873,IA,1.583729338e-10,2,168.8,9.8
415,308.6,359-7426,IA,1.000000000,4,150.8,7.3
415,233.9,376-2922,IA,1.583729338e-10,0,218.9,9.5
415,216.8,373-7037,IA,1.583729338e-10,0,102.2,8.6
415,216.8,338-7886,IA,1.583729338e-10,0,190.8,11
415,216,398-7978,IA,1.583729338e-10,2,186.9,4.9
415,211.3,399-5763,IA,1.583729338e-10,1,165.7,13.3
415,174.4,374-5224,IA,1.583729338e-10,1,196.7,11.8
415,158,360-6868,IA,1.583729338e-10,1,292.5,9.1
415,155.4,348-1528,IA,1.583729338e-10,0,164.1,9
415,150.4,361-5277,IA,1.583729338e-10,1,230.5,12.3
415,138.5,404-2942,IA,1.583729338e-10,1,153.2,11.1
415,136.1,332-4289,IA,1.583729338e-10,1,204.2,11.3
415,120.7,366-9238,IA,1.583729338e-10,4,307.2,13.1
415,118.4,374-1836,IA,1.583729338e-10,1,144.1,8.5
415,113.7,410-2015,IA,1.583729338e-10,1,165.1,10.8
510,261.4,377-1273,IA,1.000000000,1,215.7,8
510,256.3,402-2377,IA,1.583729338e-10,2,180.2,6.2
510,203.5,328-2647,IA,1.583729338e-10,3,289.6,8.7
510,198.3,330-9833,IA,1.583729338e-10,0,217.1,12.5
510,187.5,406-4710,IA,1.583729338e-10,3,241.4,10.5
510,169.7,389-8417,IA,1.000000000,4,141.4,10.5
510,161.2,379-6506,IA,1.583729338e-10,4,252.2,4.4
510,156,335-8427,IA,1.583729338e-10,2,256.8,11.9
510,153.5,402-1725,IA,1.583729338e-10,2,287.3,6.5
510,141.4,354-6183,IA,1.583729338e-10,1,186.4,7.7
510,139.1,408-8910,IA,1.583729338e-10,5,246,11.4
510,134,350-7344,IA,1.583729338e-10,0,206,9.7
510,88.1,349-4070,IA,1.583729338e-10,2,175.9,9.7
408,239.8,328-3266,ID,1.583729338e-10,2,214.8,8.7
408,236.3,341-9396,ID,1.583729338e-10,3,190.8,7.2
408,232.6,363-3469,ID,1.583729338e-10,1,253.4,10.5
408,196.4,350-8884,ID,1.583729338e-10,1,280.9,13.8
408,192.1,359-5893,ID,1.583729338e-10,1,169.9,11.4
408,190.4,400-1367,ID,1.583729338e-10,2,158.1,11.2
408,170.5,363-3295,ID,1.583729338e-10,1,277.5,12.2
408,159.7,354-7025,ID,1.583729338e-10,1,155.4,8.4
408,125.2,359-5890,ID,1.583729338e-10,0,205.4,18.9
408,102.8,392-5090,ID,1.583729338e-10,1,143.7,10
415,266.9,408-1913,ID,1.000000000,3,229.7,11
415,263.7,358-3692,ID,1.000000000,1,186.5,18.3
415,251.8,362-9748,ID,1.000000000,2,205.7,9.8
415,251.6,402-3476,ID,1.583729338e-10,2,197.6,12.2
415,247,393-2220,ID,1.583729338e-10,3,125.6,10.5
415,235.7,399-9239,ID,1.583729338e-10,1,136.9,13.3
415,225.2,339-7485,ID,1.583729338e-10,0,173.4,11.7
415,221.1,365-9696,ID,1.583729338e-10,0,110.8,10.6
415,220.7,385-1830,ID,1.583729338e-10,1,177.8,12.4
415,202.1,381-2376,ID,1.583729338e-10,2,195.7,13.3
415,201.3,333-4594,ID,1.000000000,1,203.7,6.4
415,197.2,394-4260,ID,1.583729338e-10,2,242.3,11
415,194.8,413-3177,ID,1.583729338e-10,0,292.7,5.5
415,194.2,355-1019,ID,1.583729338e-10,3,193.8,9.3
415,184.1,384-9682,ID,1.583729338e-10,1,211.7,9.9
415,181.6,341-4570,ID,1.583729338e-10,1,213.2,11.4
415,177.3,389-5649,ID,1.583729338e-10,0,152.8,5.1
415,174.7,346-5992,ID,1.000000000,6,148,15.8
415,173.1,359-6196,ID,1.583729338e-10,1,240.3,9
415,173,338-9952,ID,1.583729338e-10,0,209.4,12.2
415,172.9,365-4387,ID,1.583729338e-10,1,137.6,8.3
415,172.3,405-4606,ID,1.583729338e-10,1,266.2,11.8
415,167.7,410-5963,ID,1.583729338e-10,1,246.8,7.5
415,167.4,417-4063,ID,1.583729338e-10,4,258.6,11.2
415,156.8,370-7546,ID,1.583729338e-10,1,215.8,7.6
415,148.2,357-1700,ID,1.583729338e-10,0,161.8,11
415,145.6,406-7261,ID,1.583729338e-10,1,98.3,10.9
415,140.4,335-3320,ID,1.583729338e-10,0,187.1,7.9
415,103.5,332-2650,ID,1.000000000,4,117.9,12
415,96.8,411-4714,ID,1.000000000,2,142.6,10.9
415,92.2,363-2193,ID,1.583729338e-10,1,211.2,13.1
415,85.8,390-7274,ID,1.583729338e-10,3,165.3,9.2
415,70.9,391-7528,ID,1.583729338e-10,2,134.5,12
510,274.4,383-2566,ID,1.583729338e-10,1,198.6,6
510,270.8,382-7993,ID,1.583729338e-10,4,220.4,11.8
510,264.3,341-1647,ID,1.583729338e-10,4,202.8,6.3
510,232.6,405-7204,ID,1.583729338e-10,3,153.2,4.7
510,222.5,331-7342,ID,1.583729338e-10,1,171.5,9.7
510,221.1,408-6676,ID,1.583729338e-10,1,178.6,7.4
510,211.1,399-7029,ID,1.583729338e-10,2,223.5,9.7
510,193.9,406-4768,ID,1.583729338e-10,0,189.8,12.6
510,189.5,356-3403,ID,1.583729338e-10,0,207,9.2
510,186.2,336-8010,ID,1.583729338e-10,2,286.7,12.9
510,178.1,343-2465,ID,1.583729338e-10,0,242.8,13
510,162.3,414-7090,ID,1.000000000,3,279.3,11.7
510,154.4,380-6437,ID,1.583729338e-10,0,203.8,11.8
510,150.9,379-5933,ID,1.583729338e-10,3,161.8,11.7
510,122.9,403-9199,ID,1.583729338e-10,2,233.5,9.6
510,111.4,360-8919,ID,1.583729338e-10,3,175,5.5
510,93.6,421-1469,ID,1.583729338e-10,1,193.8,17.5
408,268.4,405-2209,IL,1.583729338e-10,1,174.4,11.6
408,237.3,352-5787,IL,1.000000000,0,176.7,14.2
408,234.5,415-5132,IL,1.583729338e-10,1,164.2,6.1
408,230.7,395-9270,IL,1.583729338e-10,3,233.8,13.5
408,208.7,382-6827,IL,1.583729338e-10,2,275.5,8
408,198.2,341-9907,IL,1.583729338e-10,1,202.8,5.1
408,183.8,382-9447,IL,1.583729338e-10,1,123.5,6.1
408,175.3,386-5303,IL,1.583729338e-10,0,144.3,11.8
408,171.2,417-1360,IL,1.583729338e-10,1,185.8,10.8
408,134.5,334-2730,IL,1.583729338e-10,1,143.1,15.4
415,266.1,395-7435,IL,1.583729338e-10,1,182,10.3
415,236.8,343-7019,IL,1.000000000,1,265.3,9.5
415,210.5,396-5790,IL,1.583729338e-10,1,250.5,11.5
415,210.4,375-3658,IL,1.583729338e-10,0,225.5,9.7
415,207,397-8051,IL,1.583729338e-10,1,173.8,12.1
415,201.9,372-1115,IL,1.583729338e-10,1,212.3,7.8
415,198.7,347-5843,IL,1.583729338e-10,0,209.5,12.4
415,198.4,395-1718,IL,1.583729338e-10,2,264.7,9.2
415,195,368-8600,IL,1.583729338e-10,0,210.5,11
415,191.9,420-6121,IL,1.583729338e-10,1,200.9,18.2
415,185.6,378-7299,IL,1.583729338e-10,2,219.7,11.1
415,174.5,343-3296,IL,1.583729338e-10,0,197.4,10.6
415,163.3,334-2800,IL,1.583729338e-10,0,136,4.3
415,155.9,403-5279,IL,1.583729338e-10,3,256.1,11.7
415,144.6,391-2022,IL,1.583729338e-10,1,140,10.9
415,142.8,404-9348,IL,1.583729338e-10,1,272.3,8.9
415,124.8,342-8702,IL,1.583729338e-10,0,257.2,13.4
415,114.3,390-2755,IL,1.583729338e-10,1,199.8,7.5
415,112.6,380-4080,IL,1.000000000,0,261.7,11.1
415,110,342-2013,IL,1.583729338e-10,0,147.3,6.4
415,109.1,369-4377,IL,1.583729338e-10,0,217.4,12.8
415,84.8,416-8428,IL,1.583729338e-10,2,136.7,14.2
510,263.4,394-9984,IL,1.583729338e-10,2,151.9,10.7
510,231.3,390-4152,IL,1.583729338e-10,1,171.7,13
510,220.2,353-3285,IL,1.583729338e-10,2,188.4,11.7
510,192,369-8871,IL,1.583729338e-10,2,139.5,5.5
510,186.1,330-7137,IL,1.000000000,4,198.6,13.8
510,181.5,378-1303,IL,1.583729338e-10,1,130.7,8.5
510,169.3,331-6629,IL,1.583729338e-10,1,217.9,9.4
510,164.6,360-7477,IL,1.583729338e-10,0,270.6,8
510,154.1,398-5954,IL,1.583729338e-10,4,195.3,13.2
510,128.2,380-5246,IL,1.583729338e-10,0,48.1,8.9
510,116.1,348-2150,IL,1.583729338e-10,0,201.8,11.6
510,108.3,399-1750,IL,1.583729338e-10,0,183.6,13.5
408,296.4,336-3819,IN,1.000000000,4,214.8,11.4
408,280.4,382-2026,IN,1.583729338e-10,5,179.4,15.2
408,240.9,371-4633,IN,1.583729338e-10,3,167.4,14.7
408,220.6,420-5645,IN,1.583729338e-10,1,211.1,6.8
408,185.9,328-7252,IN,1.583729338e-10,3,212,11.3
408,185.3,357-3577,IN,1.583729338e-10,0,219.1,5.5
408,185,360-9005,IN,1.583729338e-10,0,249.5,7.4
408,175.5,363-5947,IN,1.583729338e-10,1,249.3,10.2
408,170.5,397-4976,IN,1.583729338e-10,1,173.7,11.3
408,168.3,347-6717,IN,1.583729338e-10,4,270.9,6.7
408,157.9,402-1251,IN,1.000000000,4,155,8
408,115.6,334-9818,IN,1.583729338e-10,1,167.8,12.6
408,113.8,350-1126,IN,1.583729338e-10,3,192.3,10.4
408,64.6,376-4300,IN,1.583729338e-10,2,176.1,0
415,288.5,408-4870,IN,1.583729338e-10,1,203.4,13
415,253.4,405-8867,IN,1.583729338e-10,1,182.4,8.4
415,248.8,356-9187,IN,1.583729338e-10,3,140.3,10.3
415,243.8,344-3388,IN,1.583729338e-10,2,83.9,13.7
415,226.4,370-9622,IN,1.000000000,3,276.8,12.3
415,224.1,406-8445,IN,1.583729338e-10,2,238.8,11.5
415,222.1,386-9724,IN,1.583729338e-10,2,199.4,9.4
415,219.7,375-8761,IN,1.583729338e-10,2,186.8,9.5
415,218.7,364-2166,IN,1.583729338e-10,1,155,12.1
415,213.4,388-9568,IN,1.583729338e-10,1,234.5,2.7
415,209.4,353-6007,IN,1.000000000,1,347.3,7.4
415,209.2,332-9118,IN,1.583729338e-10,0,159.7,9.5
415,208.9,376-7145,IN,1.583729338e-10,0,252.4,12.8
415,206.7,358-9146,IN,1.583729338e-10,3,281.1,11
415,201.1,358-2046,IN,1.583729338e-10,3,170.7,11.6
415,199.3,392-2268,IN,1.583729338e-10,0,224.2,15.2
415,197.2,397-8512,IN,1.583729338e-10,4,156,9.9
415,196,355-6531,IN,1.583729338e-10,1,322.7,3.7
415,189.3,345-5089,IN,1.583729338e-10,3,174.9,11.2
415,183.2,384-2219,IN,1.583729338e-10,2,179.2,9.9
415,183.1,383-4641,IN,1.583729338e-10,1,147.4,11.3
415,166.2,365-5039,IN,1.583729338e-10,1,255.3,5.4
415,160.5,413-3990,IN,1.583729338e-10,1,240.5,11.3
415,158.7,371-2418,IN,1.583729338e-10,1,160.5,9.9
415,151.8,364-9059,IN,1.583729338e-10,3,138,11.2
415,137.8,415-4564,IN,1.000000000,1,225.8,10.2
415,129.1,329-6603,IN,1.000000000,4,228.5,12.7
415,125.2,406-7643,IN,1.583729338e-10,3,230.9,12.6
415,118.4,362-5899,IN,1.000000000,5,249.3,13.6
510,300.4,342-6696,IN,1.583729338e-10,2,133.2,7.2
510,293,329-1955,IN,1.583729338e-10,2,160.6,10
510,287.4,391-1499,IN,1.000000000,4,235.3,5
510,249.9,330-9354,IN,1.000000000,2,254.5,8.9
510,247.8,367-4277,IN,1.583729338e-10,1,130,6.9
510,240.4,381-9234,IN,1.583729338e-10,0,201.8,16.1
510,237.7,329-8669,IN,1.583729338e-10,1,181.5,7.7
510,234.8,384-3101,IN,1.583729338e-10,1,140.9,9.5
510,219.9,363-2407,IN,1.583729338e-10,1,143.3,11.7
510,216.3,357-7893,IN,1.583729338e-10,0,266.3,4.5
510,216.2,397-6255,IN,1.583729338e-10,0,215.6,10.2
510,214.8,348-1359,IN,1.583729338e-10,0,149.7,10.2
510,204.2,350-6759,IN,1.583729338e-10,1,179.9,9.5
510,189.5,414-2606,IN,1.583729338e-10,1,204.9,13.4
510,154.5,382-4952,IN,1.583729338e-10,2,193.6,13.4
510,135.4,348-1592,IN,1.583729338e-10,1,238.1,10.6
510,101.9,337-4101,IN,1.583729338e-10,0,223.1,12.9
510,49.9,361-5864,IN,1.583729338e-10,2,150.7,10.1
408,321.3,379-8681,KS,1.000000000,1,167.9,8
408,246.4,382-8079,KS,1.000000000,2,182,12.1
408,232.1,411-4582,KS,1.583729338e-10,3,292.3,0
408,225.5,339-2616,KS,1.583729338e-10,0,246.3,9.8
408,194.8,385-2370,KS,1.583729338e-10,1,167.2,10.8
408,186.6,407-2081,KS,1.583729338e-10,1,222,11.6
408,150.7,373-5438,KS,1.583729338e-10,1,197.3,9.2
408,62.8,342-3678,KS,1.583729338e-10,3,170.4,9.4
408,62.6,386-4170,KS,1.000000000,1,180.6,10.4
415,293.3,383-1657,KS,1.000000000,0,188.5,14.5
415,273.9,405-1108,KS,1.000000000,1,278.6,10.9
415,267.9,369-8024,KS,1.000000000,1,263.3,8.3
415,265.1,382-4657,KS,1.583729338e-10,1,197.4,10
415,260.5,354-6942,KS,1.583729338e-10,1,102.4,9.8
415,249.6,401-5012,KS,1.583729338e-10,3,227.2,7.6
415,231.5,384-4595,KS,1.583729338e-10,1,266.9,7.4
415,231.3,347-9968,KS,1.583729338e-10,1,224.7,7.2
415,230.2,346-8581,KS,1.583729338e-10,4,220.4,10.7
415,225.9,335-7144,KS,1.000000000,3,275.6,14.3
415,222.8,369-9465,KS,1.583729338e-10,1,215.9,0
415,207.6,363-3486,KS,1.583729338e-10,2,251.6,10.9
415,199.5,404-5840,KS,1.000000000,4,135,10.9
415,191.3,347-4112,KS,1.583729338e-10,1,193.9,12.8
415,190.1,420-9973,KS,1.583729338e-10,1,182.2,13
415,184.8,372-1493,KS,1.583729338e-10,1,248.6,9.6
415,184.1,415-2176,KS,1.583729338e-10,0,194.5,16.9
415,177.9,383-8807,KS,1.583729338e-10,0,167.3,15.2
415,175.8,334-9163,KS,1.583729338e-10,1,253.6,11.4
415,174.6,336-7357,KS,1.583729338e-10,1,310.6,9
415,158.6,371-6990,KS,1.583729338e-10,3,211.2,10.2
415,158.1,362-2067,KS,1.583729338e-10,0,115.2,11.8
415,131.6,409-4734,KS,1.000000000,4,211.3,11.1
415,103.3,347-7773,KS,1.583729338e-10,0,245.9,6.4
415,83.4,369-3214,KS,1.583729338e-10,1,232.2,7.6
510,268.1,397-9486,KS,1.583729338e-10,2,120.5,14.4
510,250.3,365-5979,KS,1.000000000,2,260.6,13.3
510,243,369-5449,KS,1.000000000,0,183.9,15.3
510,238.8,394-3051,KS,1.583729338e-10,1,230,13.2
510,233.2,375-8505,KS,1.583729338e-10,0,113.3,16.1
510,217.7,340-3500,KS,1.583729338e-10,3,273.5,9.6
510,208,354-2434,KS,1.583729338e-10,1,95.1,8
510,189.5,377-7107,KS,1.583729338e-10,1,189.8,13.1
510,183.9,363-8715,KS,1.583729338e-10,1,240.7,15
510,178.6,368-8835,KS,1.583729338e-10,1,213.1,10.9
510,161.2,417-7736,KS,1.583729338e-10,1,204.2,8.9
510,158,392-5605,KS,1.583729338e-10,1,197,10
510,154,332-9446,KS,1.583729338e-10,1,205.9,12.9
510,144.1,413-1061,KS,1.583729338e-10,1,167.6,14.5
510,137.8,400-6454,KS,1.583729338e-10,1,187.7,8.7
510,129,366-4426,KS,1.583729338e-10,2,188,11.2
510,115.4,343-3961,KS,1.583729338e-10,2,262.6,13.1
408,253.7,392-1616,KY,1.583729338e-10,7,229.2,9.2
408,214.7,396-8265,KY,1.583729338e-10,1,138.5,8.6
408,212.8,396-2945,KY,1.583729338e-10,1,204.1,10.2
408,209.9,375-3586,KY,1.583729338e-10,2,195.1,8.8
408,191.6,328-3402,KY,1.583729338e-10,2,205.6,9.2
408,177.2,417-6683,KY,1.583729338e-10,4,142.6,12.7
408,177.1,407-9290,KY,1.583729338e-10,1,184.7,8
408,159.8,356-1420,KY,1.583729338e-10,2,264,9.7
408,157.8,403-2673,KY,1.000000000,5,161.5,8.7
408,135.4,334-2729,KY,1.583729338e-10,1,205.9,7.9
408,135,401-7594,KY,1.583729338e-10,1,183.6,12.5
408,115.4,352-9947,KY,1.583729338e-10,2,166.2,15.2
408,94.9,369-7295,KY,1.583729338e-10,2,253.2,14.2
408,73.8,376-4665,KY,1.583729338e-10,2,143.4,10.9
415,314.6,341-1191,KY,1.000000000,2,169.8,5.7
415,295.4,359-4336,KY,1.000000000,1,232.1,11.5
415,279.9,344-4691,KY,1.583729338e-10,1,223.1,13
415,274.7,404-6357,KY,1.583729338e-10,3,193.5,10.8
415,255.9,376-9513,KY,1.583729338e-10,3,204.1,12.3
415,247.2,409-2983,KY,1.000000000,2,303.7,9.3
415,236.8,377-5417,KY,1.583729338e-10,2,186.4,10.4
415,220,330-3008,KY,1.583729338e-10,2,207.7,12.1
415,215.6,385-4715,KY,1.583729338e-10,1,193.4,13.5
415,204,407-8575,KY,1.583729338e-10,1,225.1,9.6
415,198.4,418-8770,KY,1.583729338e-10,0,216.9,13.1
415,196.6,378-5692,KY,1.583729338e-10,0,313.2,11.9
415,194,341-3349,KY,1.583729338e-10,0,241,11.9
415,193.7,334-8817,KY,1.583729338e-10,1,154.2,12.7
415,175.6,384-6372,KY,1.583729338e-10,1,238,10.2
415,172.5,343-5347,KY,1.583729338e-10,0,253.1,5.9
415,170.5,360-8135,KY,1.583729338e-10,0,193.2,11.2
415,169.8,393-9424,KY,1.583729338e-10,2,173.7,9.5
415,168.3,363-9969,KY,1.583729338e-10,1,87.6,8.4
415,168,333-3010,KY,1.000000000,6,163.2,8
415,166.5,400-4020,KY,1.583729338e-10,1,210.2,9.9
415,157.1,330-4419,KY,1.583729338e-10,1,162.6,12.1
415,154.1,346-7302,KY,1.583729338e-10,2,123.4,10.9
415,146.7,349-8391,KY,1.583729338e-10,3,148.3,12.5
415,145,330-7754,KY,1.000000000,2,175.8,16.7
415,130.5,330-5255,KY,1.583729338e-10,0,131.2,13
415,108.6,353-3223,KY,1.583729338e-10,0,206.4,13.4
415,105.3,345-4551,KY,1.583729338e-10,2,197.4,8.6
415,104,414-5422,KY,1.583729338e-10,0,197,14.6
510,234.7,377-8309,KY,1.583729338e-10,2,195.7,8.4
510,222.8,411-7649,KY,1.583729338e-10,1,163.2,11.2
510,184.6,413-2201,KY,1.583729338e-10,1,196,7.8
510,157.3,417-9278,KY,1.583729338e-10,2,197.5,8.4
510,144.1,414-2663,KY,1.583729338e-10,1,249.8,13.6
510,141.4,403-1953,KY,1.583729338e-10,2,163,5.6
510,125.8,368-7555,KY,1.000000000,1,207.7,14.1
510,99.7,380-5102,KY,1.583729338e-10,2,145.1,14.1
510,99.4,388-9464,KY,1.583729338e-10,2,275,16.7
